OBJECTID,PROJ_NAME,PROJ_SHORT,PROJ_CODE,PRI_P_COM,LOC_SITE,LATITUDE,LONGITUDE,TECT_UNIT,EST_COM,EST_COM_AB,EST_COM_P,RES_QTY,RES_QTY_U,RES_QTY_G,RES_QTY_GU,RES_CON,RES_CON_U,ARES_CON,ARES_CON_U,RV_QTY,RV_QTY_U,RV_QTY_G,RV_QTY_GU,RV_CON,RV_CON_U,ARV_CON,ARV_CON_U,POINT_SIZE,POINT_UNIT,PROJ_URL,EXTRACT_DA,TENEMENT_IDS,TENEMENT_TYPES,TENEMENT_HOLDERS,TENEMENT_STATUS,SITE_TYPE,SITE_SUBTYPE,SITE_STAGE,SITE_COMMODITIES
333232,Slate Dam,Slate Dam,J05346,Gold,S0000143,-30.897916,122.044966,Yilgarn Craton granites,Gold,Au,Yes,2.116,million tonnes,1.69224953,gram/tonne,3580.8,kilogram,115125.3948576,ounce (troy),,,,,,,,,3580.8,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/1a94435e-46a5-4c52-874f-6e1fa9075f22,10/04/2026,M 25/104,MINING LEASE,BLACK CAT (KAL EAST) PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
333238,Snake Well,Snake Well,J00051,Gold,S0020514,-27.952363,116.057992,Yilgarn Craton granites,Gold,Au,Yes,2.753,million tonnes,2.26366509,gram/tonne,6231.87,kilogram,200359.27570689,ounce (troy),,,,,,,,,6231.87,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b18c9311-b263-438f-83c7-bb8dd4f9a587,10/04/2026,M 59/565,MINING LEASE,ADAMAN MINERALS PTY LTD,LIVE,Mine,Openpit,Proposed,Au
333250,South Kalgoorlie Operations,South Kalgoorlie Operations,J00276,Gold,S0006653,-31.080905,121.432009,Eastern Goldfields Superterrane,Gold,Au,Yes,36.791,million tonnes,2.67564894,gram/tonne,98439.8,kilogram,3164913.1045306,ounce (troy),6.087,million tonnes,3.62909479,gram/tonne,22090.3,kilogram,710219.6464541,ounce (troy),120530.1,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/72795767-1009-44ca-aaac-ef19cac56e95,10/04/2026,M 15/717,MINING LEASE,MT MARION LITHIUM PTY LTD,LIVE,Mine,Decline,Shut,"Au, Ag"
333257,South Telfer - Hasties,Hasties,J05565,Gold,S0029615,-21.827296,122.15916,Yeneena Basin,Gold,Au,Yes,0.87,million tonnes,0.95372414,gram/tonne,829.74,kilogram,26676.76081578,ounce (troy),,,,,,,,,829.74,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/2552ebe1-c8d5-4ec2-8caa-87616d9b244d,10/04/2026,E 45/4336,EXPLORATION LICENCE,SOUTH TELFER MINING PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Cu, As, Ag"
333258,South Three - Kal East,South Three - Kal East,J03356,Gold,S0005019,-30.894652,121.950554,Yilgarn Craton granites,Gold,Au,Yes,1.298,million tonnes,1.3229584,gram/tonne,1717.2,kilogram,55209.2627484,ounce (troy),0.3495,million tonnes,1.5,gram/tonne,524.25,kilogram,16855.02911475,ounce (troy),2241.45,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/08ec04ae-bdec-435e-8977-e5a2a72e2150,10/04/2026,P 25/2323,PROSPECTING LICENCE,BLACK CAT (KAL EAST) PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
333267,Southern Cross - Central Zone,Southern Cross Central Zone,J06989,Gold,S0000337,-31.191597,119.280855,Youanmi Terrane,Gold,Au,Yes,0.0493,million tonnes,1.48,gram/tonne,72.964,kilogram,2345.84710411,ounce (troy),,,,,,,,,72.964,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/9bede008-85e8-b876-b92a-c1ace77e865c,10/04/2026,P 77/4349,PROSPECTING LICENCE,EMERALD RESOURCES (WA) PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
333268,Southern Cross - Southern Zone,Southern Cross Southern Zone,J06990,Gold,S0003904,-31.319825,119.328112,Youanmi Terrane,Gold,Au,Yes,0.3,million tonnes,1.5,gram/tonne,450,kilogram,14467.83615,ounce (troy),,,,,,,,,450,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/7e8a1750-0edb-c9fc-47d8-bf22a7d8a7a0,10/04/2026,P 77/4607,PROSPECTING LICENCE,GOLDEN HORSE MINERALS (AUST) PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
333308,Split Rocks ,Split Rocks ,J05371,Gold,S0236497,-31.791238,119.599211,Youanmi Terrane,Gold,Au,Yes,21.3,million tonnes,1.02769953,gram/tonne,21890,kilogram,703779.85183,ounce (troy),,,,,,,,,21890,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/5dc6fe79-3ea3-45d1-8d88-b4947172e4ae,10/04/2026,E 77/2388,EXPLORATION LICENCE,BLACK DRAGON ENERGY (AUS) PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
333324,Stakewell,Stakewell,J04140,Gold,S0000395,-27.020785,118.185645,Youanmi Terrane,Gold,Au,Yes,0.19,million tonnes,3.45789474,gram/tonne,657,kilogram,21123.040779,ounce (troy),,,,,,,,,657,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/6bbb2f85-3ea0-4ee3-bb66-ece7eb2be5f1,10/04/2026,M 51/908,MINING LEASE,DIVERSIFIED ASSET HOLDINGS PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
333329,Strelley - McPhees,Strelley - McPhees,J02729,Gold,S0020233,-21.044947,118.951907,Warrawoona  Large Igneous Province,Gold,Au,Yes,0.033,million tonnes,2.18,gram/tonne,71.94,kilogram,2312.92473918,ounce (troy),,,,,,,,,71.94,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/bc07b4fc-d3c1-43b6-ae68-b2422dae5cf8,10/04/2026,E 45/5609; L 45/453,EXPLORATION LICENCE; MISCELLANEOUS LICENCE,NGUNGAJU LITHIUM OPERATIONS PTY LTD; PILBARA MINERALS LIMITED,LIVE; LIVE,Deposit,Unspecified,Undeveloped,Au
333332,Sulphur Springs,Sulphur Springs,J03305,Zinc,S0003143,-21.146496,119.211963,Soanesville Basin,Gold,Au,No,13.799,million tonnes,0.11015291,gram/tonne,1520,kilogram,48869.13544,ounce (troy),8.8,million tonnes,0.1,gram/tonne,880,kilogram,28292.65736,ounce (troy),2400,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/9238fc49-08d3-45f0-8879-50cc5ac8a158,10/04/2026,M 45/494,MINING LEASE,VENTUREX SULPHUR SPRINGS PTY LTD,LIVE,Mine,Decline,Operating,"Zn, Cu, Pb, Ag"
333336,Sunrise Dam,Sunrise Dam,J01703,Gold,S0006621,-29.079391,122.419363,Eastern Goldfields Superterrane,Gold,Au,Yes,84.74,million tonnes,1.88118008,gram/tonne,159411.2,kilogram,5125189.1601664,ounce (troy),14.97,million tonnes,2.01202405,gram/tonne,30120,kilogram,968380.49964,ounce (troy),189531.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/d173297d-0722-4aac-8c38-5dae22eaacfb,10/04/2026,M 39/1116,MINING LEASE,ANGLOGOLD ASHANTI AUSTRALIA LIMITED,LIVE,Mine,Decline,Operating,"Au, Ag, As"
333337,Sunset Well,Sunset Well,J01874,Gold,S0004999,-28.866166,121.415011,Eastern Goldfields Superterrane,Gold,Au,Yes,1.096,million tonnes,1.4,gram/tonne,1534.4,kilogram,49332.1061968,ounce (troy),,,,,,,,,1534.4,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/78549d61-cbf2-4dd6-a971-bb5dd8711efc,10/04/2026,P 37/9695,PROSPECTING LICENCE,BERMA PROSPECTING PTY LTD,PENDING,Deposit,Unspecified,Undeveloped,"Au, Ag"
333338,Surprize,Surprize,J01003,Gold,S0002147,-21.173044,119.482785,Warrawoona  Large Igneous Province,Gold,Au,Yes,0.02,million tonnes,0.5,gram/tonne,10,kilogram,321.50747,ounce (troy),,,,,,,,,10,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/4b68d3f2-c4b3-462e-99b2-14586d1d70fb,10/04/2026,E 45/6406,EXPLORATION LICENCE,MINING EQUITIES PTY LTD,LIVE,Infrastructure,Tailings storage facility,Shut,"Au, Ag"
333339,Swincers,Swincers,J01085,Gold,S0002425,-28.258657,122.428911,Burtville Terrane,Gold,Au,Yes,0.004,million tonnes,9.7,gram/tonne,38.8,kilogram,1247.4489836,ounce (troy),,,,,,,,,38.8,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b011bd6d-0ce6-4d94-b590-5b76b5af232a,10/04/2026,E 38/2805,EXPLORATION LICENCE,REGIS RESOURCES LIMITED,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
333343,Symes Find / Mt Hampton,Symes Find,J05005,Gold,S0237161,-31.834255,119.065112,Yilgarn Craton granites,Gold,Au,Yes,0.32,million tonnes,1.3,gram/tonne,416,kilogram,13374.710752,ounce (troy),0.32,million tonnes,1.3,gram/tonne,416,kilogram,13374.710752,ounce (troy),832,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/7222041c-5598-40ad-aff1-7089964fce59,10/04/2026,M 77/1111,MINING LEASE,EDNA MAY OPERATIONS PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
333356,Tambourah Gold and Copper,Tambourah Gold and Copper,J06200,Gold,S0003886,-21.742349,119.21361,Warrawoona  Large Igneous Province,Gold,Au,Yes,0.035,million tonnes,0.3,gram/tonne,10.5,kilogram,337.5828435,ounce (troy),,,,,,,,,10.5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/738c8e15-9f58-d806-107a-6c15b917b3a0,10/04/2026,E 45/5721,EXPLORATION LICENCE,EV MINERALS PTY LTD,LIVE,Mine,Scraping-Detecting area,Shut,Au
333358,Tampia,Tampia,J01073,Gold,S0233933,-32.163476,118.451144,Yilgarn Craton granites,Gold,Au,Yes,0.77,million tonnes,0.9,gram/tonne,693,kilogram,22280.467671,ounce (troy),0.77,million tonnes,0.9,gram/tonne,693,kilogram,22280.467671,ounce (troy),1386,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/429f4e35-78f9-4449-bfe3-b29d8d225377,10/04/2026,M 70/816,MINING LEASE,TAMPIA OPERATIONS PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,"Au, Ag"
333359,Tarmoola - King of the Hills,Tarmoola - King of the Hills,J00186,Gold,S0233751,-28.663581,121.165912,Eastern Goldfields Superterrane,Gold,Au,Yes,139.089,million tonnes,0.93319601,gram/tonne,129797.3,kilogram,4173080.1535831,ounce (troy),126.736,million tonnes,0.58317763,gram/tonne,73909.6,kilogram,2376248.8504712,ounce (troy),203706.9,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/43623019-bbea-4247-ba11-5efce0781096,10/04/2026,M 37/67,MINING LEASE,GREENSTONE RESOURCES (WA) PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
333362,Tarraji,Tarraji,J01964,Copper,S0239727,-16.56072,124.199018,"Lamboo Province, Western Zone",Gold,Au,No,1.17,million tonnes,1,gram/tonne,1170,kilogram,37616.37399,ounce (troy),,,,,,,,,1170,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/0bc614b4-4488-4e65-af68-a7c3cb145fe0,10/04/2026,E 04/2315,EXPLORATION LICENCE,DREADNOUGHT EXPLORATION PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Cu, Ag, Pb, Zn, Co"
333364,Teal - Peyes Farm,Teal - Peyes Farm,J01699,Gold,S0234591,-30.698128,121.383695,Eastern Goldfields Superterrane,Gold,Au,Yes,5.3928,million tonnes,1.99127578,gram/tonne,10738.552,kilogram,345252.46849834,ounce (troy),,,,,,,,,10738.552,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/a3f688fe-7faf-4cb3-b5f1-5b1b7aea4abe,10/04/2026,M 26/621,MINING LEASE,BLACK MOUNTAIN GOLD PTY LIMITED,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
333366,Telfer / Newcrest,Telfer,J00338,Gold,S0229858,-21.72012,122.185081,Yeneena Basin,Gold,Au,Yes,418.2,million tonnes,0.59021999,gram/tonne,246830,kilogram,7935768.88201,ounce (troy),46.1,million tonnes,0.48171367,gram/tonne,22207,kilogram,713971.638629,ounce (troy),269037,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/73bfe816-3d67-4cd4-804a-526fa26b4257,10/04/2026,M 45/7,MINING LEASE,"NEWCREST USA, INC.",LIVE,Mine,Openpit,Operating,Au
333371,Teutonic Bore - Jaguar,Teutonic Bore - Jaguar,J01287,Zinc,S0223460,-28.478179,121.158923,Eastern Goldfields Superterrane,Gold,Au,No,5.7,million tonnes,0.66666667,gram/tonne,3800,kilogram,122172.8386,ounce (troy),,,,,,,,,3800,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/54462a4e-bfac-4890-ad55-f72003ed42f4,10/04/2026,M 37/1290,MINING LEASE,ROUND OAK JAGUAR PTY LTD,LIVE,Mine,Decline,Care and Maintenance,"Zn, Cu, Ag, Au, Pb"
333376,The Mount,The Mount,J01339,Gold,S0006668,-31.528291,121.56948,Eastern Goldfields Superterrane,Gold,Au,Yes,0.888,million tonnes,4.7472973,gram/tonne,4215.6,kilogram,135534.6890532,ounce (troy),0.021,million tonnes,4.9,gram/tonne,102.9,kilogram,3308.3118663,ounce (troy),4318.5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/2826d7dd-7a0a-404c-a96b-4de1d8989ec1,10/04/2026,L 15/245; M 15/30,MISCELLANEOUS LICENCE; MINING LEASE,ST IVES GOLD MINING COMPANY PTY LIMITED; LUKAH MINING PTY LTD,LIVE; LIVE,Mine,Decline,Operating,"Au, Ag"
333378,Three Boys Hill,Three Boys Hill,J01135,Gold,S0002524,-31.231765,119.317309,Youanmi Terrane,Gold,Au,Yes,0.004,million tonnes,1.8,gram/tonne,7.2,kilogram,231.4853784,ounce (troy),,,,,,,,,7.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/6efb99e8-b3bc-472c-90cf-46b93fc3c1f2,10/04/2026,M 77/109,MINING LEASE,BARTO GOLD MINING PTY LTD,LIVE,Mine,Tailings storage facility,Shut,Au
333388,Thunderbox Gold,Thunderbox,J02419,Gold,S0236189,-28.195991,121.007295,Eastern Goldfields Superterrane,Gold,Au,Yes,85.971,million tonnes,1.71108746,gram/tonne,147103.9,kilogram,4729500.2716133,ounce (troy),35.502,million tonnes,1.72569151,gram/tonne,61265.5,kilogram,1969731.5903285,ounce (troy),208369.4,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/95e9a149-7023-484d-9ea3-bbbb869916a5,10/04/2026,M 36/504,MINING LEASE,NORTHERN STAR (THUNDERBOX) PTY LTD,LIVE,Mine,Decline,Operating,"Au, Ag"
333398,Tropicana,Tropicana,J02723,Gold,S0020197,-29.246066,124.553911,Tropicana Zone,Gold,Au,Yes,90,million tonnes,1.86366667,gram/tonne,167730,kilogram,5392644.79431,ounce (troy),37.6,million tonnes,1.58643617,gram/tonne,59650,kilogram,1917792.05855,ounce (troy),227380,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/2a63ef02-c86a-417f-96de-687c5cbaca31,10/04/2026,M 39/1096,MINING LEASE,AFB RESOURCES PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
333399,Tropicana North - Thunderstruck JV,Thunderstruck,J03755,Gold,S0224047,-28.733497,124.937572,Boodie Boodie Shelf,Gold,Au,Yes,0.463,million tonnes,4.7425486,gram/tonne,2195.8,kilogram,70596.6102626,ounce (troy),,,,,,,,,2195.8,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/81d3d90e-3598-43d6-a7a1-5ce0f708274b,10/04/2026,E 38/3244,EXPLORATION LICENCE,CARAWINE RESOURCES LIMITED,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
333400,Tuckanarra Gold,Tuckanarra,J03480,Gold,S0003559,-27.109814,118.098557,Youanmi Terrane,Gold,Au,Yes,4.96,million tonnes,2.4141129,gram/tonne,11974,kilogram,384973.044578,ounce (troy),,,,,,,,,11974,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/8f3d8d92-b19d-4d54-9756-dd3b798074d2,10/04/2026,M 20/527,MINING LEASE,MONUMENT MURCHISON PTY LTD,LIVE,Mine,Openpit,Proposed,"Au, Ag"
333401,Tumblegum South,Tumblegum South,J05974,Gold,S0231014,-26.934587,118.647977,Youanmi Terrane,Gold,Au,Yes,0.616,million tonnes,2.2799513,gram/tonne,1404.45,kilogram,45154.11662415,ounce (troy),,,,,,,,,1404.45,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/8fa6120c-8eec-0ee0-dd27-b238638380e2,10/04/2026,M 51/888,MINING LEASE,WHITE STAR MINERALS PTY LTD,LIVE,Mine,Unspecified,Operating,"Au, Cu, Ag"
333405,Turner River - Orchard Well,Turner River - Orchard Well,J03203,Zinc,S0022810,-20.768912,118.802349,Sisters Supersuite,Gold,Au,No,3.47,million tonnes,0.83458213,gram/tonne,2896,kilogram,93108.563312,ounce (troy),,,,,,,,,2896,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/a7c5bab7-7862-47b8-bc3b-7dfbaaeed0c0,10/04/2026,E 45/2533-I,EXPLORATION LICENCE,NORTHERN STAR (PILBARA) PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Pb, Zn, Cu, Ag, Au"
333409,Twin Hills / Melrose,Twin Hills,J01345,Gold,S0000043,-29.448376,121.122011,Yilgarn Craton granites,Gold,Au,Yes,0.017,million tonnes,20.86,gram/tonne,354.62,kilogram,11401.29790114,ounce (troy),,,,,,,,,354.62,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/a23eb89e-3db5-4106-801d-6dc987345b18,10/04/2026,M 29/21,MINING LEASE,MELROSE RESOURCES PTY LTD,LIVE,Mine,Shaft,Care and Maintenance,"Au, Ag"
333410,Two Dees / Nankivell,Two Dees,J04727,Gold,S0000758,-29.256987,121.332209,Eastern Goldfields Superterrane,Gold,Au,Yes,0.02,million tonnes,14,gram/tonne,280,kilogram,9002.20916,ounce (troy),,,,,,,,,280,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/6ad63881-eb4d-4f05-b647-99c9fabbfdfb,10/04/2026,M 40/334,MINING LEASE,SEPIA RESOURCES PTY LTD,LIVE,Mine,Unspecified,Proposed,Au
333411,Ubini,Ubini,J04249,Gold,S0229595,-30.946877,120.93482,Eastern Goldfields Superterrane,Gold,Au,Yes,0.02,million tonnes,3.15,gram/tonne,63,kilogram,2025.497061,ounce (troy),,,,,,,,,63,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/a602f5c3-63ab-4221-b4b3-ec61c6bb6f1b,10/04/2026,M 15/1807,MINING LEASE,GEKO EXPLORE PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,Au
333412,Ulysses Gold,Ulysses,J02010,Gold,S0005307,-29.183246,121.325998,Eastern Goldfields Superterrane,Gold,Au,Yes,35.072,million tonnes,2.03659615,gram/tonne,71427.5,kilogram,2296447.4813425,ounce (troy),8.99,million tonnes,2.00500556,gram/tonne,18025,kilogram,579517.214675,ounce (troy),89452.5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/81931254-0c00-41c5-b4ee-4486bd0fc869,10/04/2026,M 40/166; L 40/24,MINING LEASE; MISCELLANEOUS LICENCE,ULYSSES MINING PTY LTD; MURRIN MURRIN OPERATIONS PTY LTD,LIVE; LIVE,Mine,Openpit,Proposed,"Au, Ag"
333420,Van Uden - Mt Holland,Van Uden - Mt Holland,J01565,Gold,S0003962,-32.150655,119.651209,Youanmi Terrane,Gold,Au,Yes,5.378,million tonnes,1.37514132,gram/tonne,7395.51,kilogram,237771.17094597,ounce (troy),,,,,,,,,7395.51,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/16370681-de1a-49dc-942b-e08883b75c89,10/04/2026,M 77/477,MINING LEASE,BARTO GOLD MINING PTY LTD,LIVE,Mine,Openpit,Shut,Au
333427,Vivien,Vivien,J04242,Gold,S0231590,-27.976811,120.568536,Eastern Goldfields Superterrane,Gold,Au,Yes,2.096,million tonnes,4.11860687,gram/tonne,8632.6,kilogram,277544.5385522,ounce (troy),0.11,million tonnes,4,gram/tonne,440,kilogram,14146.32868,ounce (troy),9072.6,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/1e7400d6-5cd3-49d0-98cc-e9d0814cec76,10/04/2026,M 36/34,MINING LEASE,DISTILLED ANALYTICS PTY LTD,LIVE,Mine,Decline,Care and Maintenance,"Au, Ag"
333431,Wallbrook,Wallbrook,J05413,Gold,S0019499,-29.858088,122.310313,Eastern Goldfields Superterrane,Gold,Au,Yes,5.67,million tonnes,1.68677249,gram/tonne,9564,kilogram,307489.744308,ounce (troy),,,,,,,,,9564,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/3ca7b5d8-3e46-4310-a2c8-b774c63ef2b6,10/04/2026,M 31/231,MINING LEASE,NEXUS WALLBROOK PTY LTD,LIVE,Mine,Openpit,Proposed,"Au, Ag"
333446,Warrawoona Gold / Calidus,Warrawoona,J02267,Gold,S0006553,-21.338096,119.892312,Warrawoona  Large Igneous Province,Gold,Au,Yes,35.63,million tonnes,1.09133034,gram/tonne,38884.1,kilogram,1250152.8614227,ounce (troy),8,million tonnes,1.835,gram/tonne,14680,kilogram,471972.96596,ounce (troy),53564.1,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/2f6a7791-3a58-49a7-a528-57f87c77a5db,10/04/2026,M 45/669,MINING LEASE,KERAS (PILBARA) GOLD PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
333449,Wattle Dam - Spargoville Gold,Wattle Dam - Spargoville,J01037,Gold,S0021869,-31.374215,121.488413,Eastern Goldfields Superterrane,Gold,Au,Yes,2.4,million tonnes,1.475,gram/tonne,3540,kilogram,113813.64438,ounce (troy),,,,,,,,,3540,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/a39134df-c863-4161-80a0-563ea5ceadb8,10/04/2026,M 15/1101,MINING LEASE,MAXIMUS RESOURCES LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
333452,Webbs Patch,Webbs Patch,J03874,Gold,S0019039,-27.586937,118.064707,Youanmi Terrane,Gold,Au,Yes,0.024,million tonnes,6.8,gram/tonne,163.2,kilogram,5247.0019104,ounce (troy),,,,,,,,,163.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/88bc84af-5d86-4267-b046-d16cf873bdf1,10/04/2026,E 21/197,EXPLORATION LICENCE,MURCHISON GOLD MINES PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
333460,Weerianna,Weerianna,J05977,Gold,S0005829,-20.762377,117.110613,Nickol River Basin,Gold,Au,Yes,0.975699,million tonnes,2,gram/tonne,1951.398,kilogram,62738.90339431,ounce (troy),,,,,,,,,1951.398,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/fa4d87f5-0263-af7f-601b-65e44b06daf5,10/04/2026,M 47/223; L 47/1096,MINING LEASE; MISCELLANEOUS LICENCE,WESTERN METALS PTY LTD; AZURE MINERALS PTY LTD,LIVE; LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
333516,Western Queen - Warda Warra,Western Queen - Warda Warra,J00354,Gold,S0018802,-27.532551,117.125364,Youanmi Terrane,Gold,Au,Yes,3.71,million tonnes,3.12849057,gram/tonne,11606.7,kilogram,373164.0752049,ounce (troy),,,,,,,,,11606.7,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/a264f9fb-cc0a-49a5-961c-004cd71258fd,10/04/2026,M 59/208,MINING LEASE,WESTERN QUEEN PTY LTD,LIVE,Mine,Openpit,Shut,"Au, W"
333518,Westonia Heap Leach,Westonia Heap Leach,J01585,Gold,S0004001,-31.335938,118.769512,Youanmi Terrane,Gold,Au,Yes,0.23,million tonnes,1,gram/tonne,230,kilogram,7394.67181,ounce (troy),,,,,,,,,230,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b411cf2e-d5d6-4218-b2eb-92006eac53fa,10/04/2026,P 77/4054; P 77/3315,PROSPECTING LICENCE; PROSPECTING LICENCE,"EDNA MAY OPERATIONS PTY LTD; BAKER, GEOFFERY SAMUEL",PENDING; PENDING,Deposit,Unspecified,Undeveloped,Au
333525,Whim Creek - Mons Cupri,Whim Creek - Mons Cupri,J00711,Zinc,S0001357,-20.881539,117.808033,Mallina Basin,Gold,Au,No,7.655,million tonnes,0.09293272,gram/tonne,711.4,kilogram,22872.0414158,ounce (troy),3.27,million tonnes,0.16776758,gram/tonne,548.6,kilogram,17637.8998042,ounce (troy),1260,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/0b3eefac-224d-4c1f-93ba-081a52934b3d,10/04/2026,M 47/238,MINING LEASE,VENTUREX PILBARA PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,"Cu, Zn, Pb, Ag, Au"
333531,White Well,White Well,J03549,Gold,S0000756,-27.392057,118.185908,Youanmi Terrane,Gold,Au,Yes,4.57,million tonnes,0.76236324,gram/tonne,3484,kilogram,112013.202548,ounce (troy),,,,,,,,,3484,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/13209b60-c2e5-4ed5-aaeb-d769e01f13fa,10/04/2026,M 20/54,MINING LEASE,LAKE AUSTIN MINING PTY LTD,LIVE,Mine,Openpit,Proposed,Au
333532,Whiteheads,Whiteheads,J04224,Gold,S0237827,-30.154563,121.700596,Eastern Goldfields Superterrane,Gold,Au,Yes,0.138,million tonnes,1.4,gram/tonne,193.2,kilogram,6211.5243204,ounce (troy),,,,,,,,,193.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/48ae95ba-3cbf-4503-9d59-3215f570ee7c,10/04/2026,E 27/544,EXPLORATION LICENCE,GREAT WESTERN GOLD PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
333534,Whundo Base Metals,Whundo,J00712,Zinc,S0022459,-21.066653,116.936078,Northwest Pilbara Sub-basin,Gold,Au,No,0.916,million tonnes,0.2,gram/tonne,183.2,kilogram,5890.0168504,ounce (troy),,,,,,,,,183.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/dd2fe54e-45fe-4067-b9d6-595e58ee552a,10/04/2026,M 47/7,MINING LEASE,WHUNDO COPPER MINES PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Zn, Cu, Pb, Ag, Au"
333540,Widgiemooltha Gold,Widgiemooltha Gold,J02853,Gold,S0001395,-31.502883,121.530909,Eastern Goldfields Superterrane,Gold,Au,Yes,3.65,million tonnes,1.23479452,gram/tonne,4507,kilogram,144903.416729,ounce (troy),0.125,million tonnes,1.8,gram/tonne,225,kilogram,7233.918075,ounce (troy),4732,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/c0974282-49f4-47cf-ad68-559828f75da7,10/04/2026,M 15/87,MINING LEASE,WIDGIE GOLD PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
